id,name,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing
664314,"Florial, Estevan",186,0.902912621,111,73.00461828,0.301075269,0.27027027,0.161290323,0.135135135,0.080645161,7.135288978,0,-4.421873127,75,0.403225806,51,0.274193548
665052,"Conine, Griffin",156,0.901734104,114,73.00026462,0.314102564,0.245614035,0.179487179,0.114035088,0.083333333,7.553620769,2,0.371623052,42,0.269230769,48,0.307692308
663330,"Jones, Jahmai",52,0.896551724,37,72.99305327,0.288461538,0.351351351,0.25,0.162162162,0.115384615,7.689005577,1,-0.876580548,15,0.288461538,22,0.423076923
673548,"Suzuki, Seiya",852,0.901587302,655,72.96161626,0.349765258,0.334351145,0.257042254,0.180152672,0.138497653,7.191845869,17,12.45845255,197,0.231220657,327,0.383802817
656976,"Smith, Pavin",212,0.909871245,171,72.95820731,0.320754717,0.403508772,0.325471698,0.198830409,0.160377358,7.365183443,4,-0.196390449,41,0.193396226,98,0.462264151
502110,"Martinez, J.D.",842,0.900534759,592,72.94465169,0.285035629,0.283783784,0.199524941,0.140202703,0.098574822,8.414047387,29,-19.37092034,250,0.296912114,254,0.301662708
663662,"Cameron, Daz",307,0.908284024,218,72.92860358,0.302931596,0.353211009,0.250814332,0.174311927,0.123778502,6.755714723,7,-14.39491016,89,0.28990228,107,0.348534202
643265,"Cooper, Garrett",175,0.897435897,126,72.9252408,0.268571429,0.285714286,0.205714286,0.103174603,0.074285714,7.752452057,3,-9.844529485,49,0.28,61,0.348571429
665804,"Amaya, Miguel",589,0.903374233,469,72.91013533,0.324278438,0.29424307,0.234295416,0.119402985,0.095076401,7.150193752,6,-15.1237518,120,0.203735144,242,0.410865874
647304,"Naylor, Josh",984,0.903581267,788,72.88207025,0.327235772,0.341370558,0.273373984,0.158629442,0.12703252,7.636446758,11,-12.50826461,196,0.199186992,410,0.416666667
680777,"Jeffers, Ryan",751,0.900479616,592,72.88053826,0.340878828,0.273648649,0.215712383,0.133445946,0.105193076,7.466496245,23,-3.018126085,159,0.21171771,297,0.395472703
694388,"Loperfido, Joey",459,0.9,306,72.87924155,0.272331155,0.261437908,0.174291939,0.107843137,0.071895425,7.743772309,10,-12.61134441,153,0.333333333,138,0.300653595
571745,"Haniger, Mitch",644,0.900699301,448,72.87590617,0.260869565,0.348214286,0.242236025,0.165178571,0.114906832,7.097615807,22,-25.71227343,196,0.304347826,231,0.358695652
608701,"Refsnyder, Rob",490,0.902394107,367,72.84307129,0.279591837,0.313351499,0.234693878,0.174386921,0.130612245,7.56486,10,1.430779976,123,0.251020408,181,0.369387755
669004,"Melendez, MJ",845,0.909580194,603,72.79202585,0.326627219,0.296849088,0.21183432,0.150912106,0.107692308,7.662310651,14,-33.10055579,242,0.286390533,265,0.313609467
663616,"Larnach, Trevor",611,0.90652819,446,72.78520381,0.271685761,0.392376682,0.286415712,0.204035874,0.14893617,7.365034779,8,-14.62870426,165,0.2700491,241,0.394435352
668227,"Arozarena, Randy",964,0.900093371,705,72.74487633,0.334024896,0.329078014,0.2406639,0.158865248,0.116182573,7.383195456,15,-12.68031054,259,0.268672199,347,0.359958506
457705,"McCutchen, Andrew",768,0.902467685,570,72.73770125,0.252604167,0.312280702,0.231770833,0.149122807,0.110677083,7.604203438,11,-11.45179332,198,0.2578125,291,0.37890625
687529,"McCray, Grant",229,0.898039216,129,72.73536895,0.257641921,0.248062016,0.139737991,0.124031008,0.069868996,7.200738646,6,-4.342360633,100,0.436681223,55,0.240174672
644433,"Tromp, Chadwick",80,0.91954023,50,72.70384588,0.3375,0.34,0.2125,0.1,0.0625,7.9113545,1,-2.472778468,30,0.375,27,0.3375
672284,"Kelenic, Jarred",729,0.903345725,492,72.68517759,0.248285322,0.347560976,0.234567901,0.164634146,0.111111111,7.3112531,18,-17.70596877,237,0.325102881,244,0.334705075
657757,"Sheets, Gavin",838,0.90204521,670,72.67141579,0.297136038,0.282089552,0.225536993,0.126865672,0.101431981,7.568178974,27,-25.172714,168,0.200477327,320,0.381861575
657656,"Laureano, Ramón",529,0.910499139,369,72.65146444,0.302457467,0.295392954,0.206049149,0.138211382,0.096408318,7.22892034,17,-1.231977606,160,0.302457467,166,0.313799622
502054,"Pham, Tommy",694,0.910761155,552,72.63141007,0.217579251,0.367753623,0.292507205,0.179347826,0.142651297,6.876284524,14,-10.36553157,142,0.204610951,307,0.442363112
663457,"Nootbaar, Lars",539,0.902847571,448,72.62403403,0.282003711,0.372767857,0.309833024,0.214285714,0.178107607,6.820900835,15,-7.288834659,91,0.168831169,245,0.454545455
669720,"Hays, Austin",385,0.910165485,282,72.62096382,0.241558442,0.329787234,0.241558442,0.180851064,0.132467532,7.166053532,10,-6.826788962,103,0.267532468,155,0.402597403
665161,"Peña, Jeremy",1028,0.90893015,776,72.62044988,0.224708171,0.337628866,0.254863813,0.149484536,0.112840467,7.635290282,13,-23.10156473,252,0.245136187,435,0.423151751
641943,"Palacios, Joshua",122,0.910447761,92,72.6013873,0.286885246,0.358695652,0.270491803,0.195652174,0.147540984,7.366697213,3,-4.060820856,30,0.245901639,51,0.418032787
592273,"Drury, Brandon",540,0.904522613,434,72.57704324,0.231481481,0.281105991,0.225925926,0.119815668,0.096296296,7.358453796,16,-32.54105378,106,0.196296296,220,0.407407407
677649,"Duran, Ezequiel",475,0.911708253,372,72.55937834,0.252631579,0.290322581,0.227368421,0.126344086,0.098947368,7.235378758,10,-13.48098053,103,0.216842105,190,0.4
673237,"Diaz, Yainer",1049,0.905090595,809,72.54639731,0.236415634,0.34487021,0.265967588,0.171817058,0.13250715,7.415760648,17,-8.052021699,240,0.228789323,427,0.407054337
646240,"Devers, Rafael",1009,0.903312444,718,72.5352308,0.279484638,0.32729805,0.232903865,0.193593315,0.137760159,7.446743122,24,-6.235067569,291,0.288404361,331,0.328047572
622761,"Mateo, Jorge",349,0.899484536,272,72.51506977,0.220630372,0.286764706,0.223495702,0.139705882,0.108882521,7.753668309,0,-10.58383804,77,0.220630372,133,0.381088825
641857,"McMahon, Ryan",1069,0.904399323,763,72.51407318,0.262862488,0.313237221,0.223573433,0.163826999,0.116931712,7.206047343,28,-27.35801268,306,0.286248831,334,0.312441534
680779,"Davis, Henry",179,0.899497487,116,72.51340369,0.25698324,0.224137931,0.145251397,0.060344828,0.039106145,7.361492179,5,-12.31025005,63,0.351955307,44,0.245810056
502671,"Goldschmidt, Paul",1111,0.909165303,824,72.48416545,0.243024302,0.334951456,0.248424842,0.17961165,0.133213321,7.750873987,10,-10.89034237,287,0.258325833,388,0.349234923
642350,"Siri, Jose",738,0.9,455,72.47002041,0.272357724,0.272527473,0.16802168,0.149450549,0.092140921,7.842158293,20,-15.40761059,283,0.383468835,206,0.279132791
596129,"Vogelbach, Daniel",78,0.896551724,69,72.45706564,0.205128205,0.420289855,0.371794872,0.231884058,0.205128205,7.577294872,1,-2.691238966,9,0.115384615,41,0.525641026
666703,"Rosario, Eguy",73,0.901234568,46,72.4569648,0.260273973,0.369565217,0.232876712,0.173913043,0.109589041,7.831491507,2,0.47892887,27,0.369863014,25,0.342465753
605204,"Davis, J.D.",238,0.908396947,160,72.45516303,0.180672269,0.33125,0.222689076,0.1625,0.109243697,7.282991513,6,-12.67286322,78,0.327731092,83,0.348739496
664774,"Wade Jr., LaMonte",566,0.904153355,446,72.43894018,0.261484099,0.343049327,0.270318021,0.168161435,0.132508834,6.77198129,12,-14.37771973,120,0.212014134,221,0.390459364
596019,"Lindor, Francisco",1116,0.910277325,857,72.42848797,0.235663082,0.373395566,0.286738351,0.182030338,0.139784946,7.565374659,13,-6.786468346,259,0.232078853,439,0.393369176
669224,"Wells, Austin",686,0.903820817,510,72.42627067,0.217201166,0.31372549,0.233236152,0.162745098,0.120991254,7.40460379,11,-16.53032458,176,0.256559767,244,0.355685131
665953,"Chaparro, Andrés",251,0.899641577,193,72.41643426,0.219123506,0.243523316,0.187250996,0.124352332,0.09561753,7.10705004,3,-7.206883489,58,0.231075697,92,0.366533865
642136,"Thaiss, Matt",289,0.900311526,181,72.38552384,0.235294118,0.298342541,0.186851211,0.143646409,0.089965398,7.750672699,9,-14.18300889,108,0.373702422,87,0.301038062
656811,"O'Hearn, Ryan",785,0.912790698,658,72.37467948,0.243312102,0.337386018,0.282802548,0.14893617,0.124840764,7.138562127,6,-10.34449378,127,0.161783439,344,0.438216561
666135,"Kirilloff, Alex",268,0.905405405,190,72.37278336,0.194029851,0.352631579,0.25,0.168421053,0.119402985,7.786355224,3,-9.798480601,78,0.291044776,97,0.361940299
680728,"Del Castillo, Adrian",149,0.903030303,104,72.37233322,0.174496644,0.298076923,0.208053691,0.105769231,0.073825503,7.15528094,5,2.256676982,45,0.302013423,46,0.308724832
665923,"Ruiz, Esteury",92,0.901960784,61,72.36997446,0.315217391,0.278688525,0.184782609,0.131147541,0.086956522,7.623506087,2,-4.501219132,31,0.336956522,28,0.304347826
686527,"Canzone, Dominic",297,0.905487805,208,72.36183148,0.265993266,0.346153846,0.242424242,0.177884615,0.124579125,7.603187273,5,-3.38873446,89,0.2996633,104,0.35016835
608336,"Gallo, Joey",400,0.907029478,243,72.36177648,0.2275,0.329218107,0.2,0.135802469,0.0825,7.269670575,2,-15.71468043,157,0.3925,104,0.26
516782,"Marte, Starling",577,0.908661417,412,72.35535887,0.254766031,0.339805825,0.242634315,0.177184466,0.126516464,7.28494851,11,-11.91802963,165,0.285961872,218,0.377816291
594807,"Duvall, Adam",523,0.901724138,382,72.35513755,0.231357553,0.267015707,0.195028681,0.136125654,0.099426386,7.598208375,3,-18.73363682,141,0.26959847,179,0.342256214
664023,"Happ, Ian",1071,0.906091371,783,72.35314433,0.237161531,0.318007663,0.232492997,0.150702427,0.110177404,6.958679944,18,-26.36051358,288,0.268907563,357,0.333333333
682988,"Locklear, Tyler",89,0.898989899,62,72.34283472,0.247191011,0.241935484,0.168539326,0.129032258,0.08988764,7.47281427,8,-3.468024726,27,0.303370787,25,0.280898876
676116,"Noda, Ryan",140,0.897435897,97,72.30434114,0.264285714,0.24742268,0.171428571,0.134020619,0.092857143,7.605559786,5,-8.993091486,43,0.307142857,41,0.292857143
695257,"Cook, Billy",95,0.896226415,59,72.30304663,0.221052632,0.338983051,0.210526316,0.186440678,0.115789474,7.543402105,0,-1.354415092,36,0.378947368,28,0.294736842
677347,"Paris, Kyren",87,0.915789474,60,72.29848276,0.229885057,0.3,0.206896552,0.116666667,0.08045977,6.90374977,0,-5.306489603,27,0.310344828,30,0.344827586
608369,"Seager, Corey",820,0.905077263,642,72.28371272,0.208536585,0.333333333,0.26097561,0.19470405,0.152439024,6.646551415,14,-3.012495778,178,0.217073171,318,0.387804878
642215,"Wilson, Weston",150,0.903614458,105,72.26757387,0.24,0.352380952,0.246666667,0.152380952,0.106666667,7.526865467,7,0.678527528,45,0.3,54,0.36
686611,"Crews, Dylan",210,0.905172414,164,72.25638205,0.161904762,0.390243902,0.304761905,0.182926829,0.142857143,7.429099762,3,-5.114366122,46,0.219047619,91,0.433333333
666915,"Dalbec, Bobby",156,0.901734104,89,72.25303436,0.198717949,0.269662921,0.153846154,0.08988764,0.051282051,7.151197436,4,-9.940743705,67,0.429487179,36,0.230769231
682928,"Abrams, CJ",1024,0.902202643,794,72.24480226,0.239257812,0.318639798,0.247070313,0.134760705,0.104492188,7.503694268,32,-18.94988638,230,0.224609375,379,0.370117188
664761,"Bohm, Alec",891,0.905487805,741,72.24115267,0.21661055,0.391363023,0.325476992,0.187584345,0.156004489,7.391298283,9,-4.290347363,150,0.168350168,415,0.465768799
553993,"Suárez, Eugenio",1025,0.9030837,742,72.20641466,0.214634146,0.307277628,0.222439024,0.149595687,0.108292683,7.782131385,34,-2.318725684,283,0.276097561,352,0.343414634
701538,"Merrill, Jackson",1034,0.90463692,841,72.18278807,0.215667311,0.305588585,0.248549323,0.151010702,0.122823985,7.527392515,27,1.470942825,193,0.186653772,384,0.371373308
663656,"Tucker, Kyle",452,0.905811623,381,72.14453199,0.227876106,0.362204724,0.305309735,0.162729659,0.137168142,7.50643677,8,5.43414001,71,0.157079646,195,0.431415929
572138,"Singleton, Jon",575,0.90266876,410,72.13507557,0.24173913,0.353658537,0.252173913,0.143902439,0.102608696,7.106711704,12,-9.376685289,165,0.286956522,219,0.380869565
663647,"Hayes, Ke'Bryan",534,0.905084746,446,72.11198519,0.196629213,0.374439462,0.312734082,0.165919283,0.138576779,6.875589925,10,-23.90477664,88,0.164794007,254,0.475655431
656582,"Joe, Connor",585,0.902777778,450,72.09317838,0.239316239,0.277777778,0.213675214,0.126666667,0.097435897,7.355803658,18,-14.67763794,135,0.230769231,234,0.4
666181,"Benson, Will",650,0.902777778,407,72.08176757,0.207692308,0.257985258,0.161538462,0.103194103,0.064615385,7.873000677,17,-21.91557294,243,0.373846154,160,0.246153846
657557,"DeJong, Paul",936,0.908737864,634,72.04020519,0.15491453,0.269716088,0.182692308,0.119873817,0.081196581,6.899971143,11,-19.29041311,302,0.322649573,274,0.292735043
622534,"Margot, Manuel",549,0.902960526,443,72.02557412,0.198542805,0.311512415,0.25136612,0.137697517,0.111111111,7.261900419,5,-19.66108056,106,0.193078324,228,0.415300546
657136,"Wong, Connor",822,0.903296703,595,72.01319634,0.175182482,0.294117647,0.212895377,0.132773109,0.096107056,7.344921946,11,-4.471685068,227,0.276155718,294,0.357664234
673962,"Jung, Josh",280,0.900321543,197,72.01245793,0.146428571,0.355329949,0.25,0.106598985,0.075,7.192815036,5,-1.811244195,83,0.296428571,112,0.4
682868,"Ramos, Bryan",162,0.9,116,72.00309222,0.203703704,0.422413793,0.302469136,0.189655172,0.135802469,8.482094074,2,-6.038214319,46,0.283950617,71,0.438271605
686780,"Pagés, Pedro",376,0.901678657,280,71.95499056,0.236702128,0.282142857,0.210106383,0.117857143,0.087765957,6.898388936,8,-8.283991537,96,0.255319149,136,0.361702128
666969,"García, Adolis",1106,0.901385493,749,71.95052441,0.22965642,0.333778371,0.226039783,0.164218959,0.111211573,7.856444186,14,-38.77559436,357,0.32278481,359,0.324593128
665862,"Chisholm Jr., Jazz",924,0.909448819,650,71.9478004,0.232683983,0.324615385,0.228354978,0.150769231,0.106060606,7.493207803,11,-16.10341474,274,0.296536797,313,0.338744589
605170,"Caratini, Victor",422,0.905579399,333,71.93784028,0.234597156,0.387387387,0.305687204,0.153153153,0.120853081,6.977124313,6,-7.774429824,89,0.210900474,176,0.417061611
641487,"Crawford, J.P.",651,0.906685237,524,71.92572616,0.231950845,0.290076336,0.233486943,0.122137405,0.098310292,7.270289616,5,-27.24529397,127,0.195084485,250,0.384024578
596103,"Slater, Austin",299,0.897897898,212,71.91489826,0.20735786,0.297169811,0.210702341,0.103773585,0.073578595,6.822770669,4,-15.07621531,87,0.2909699,98,0.327759197
543807,"Springer, George",949,0.900379507,730,71.8990286,0.223393045,0.330136986,0.253951528,0.152054795,0.116965227,7.431501517,24,-26.2074817,219,0.230769231,367,0.386722866
673995,"Wendzel, Davis",78,0.896551724,58,71.89534526,0.166666667,0.293103448,0.217948718,0.103448276,0.076923077,7.050072179,2,-7.092638338,20,0.256410256,35,0.448717949
542194,"Bethancourt, Christian",252,0.9,181,71.88554806,0.238095238,0.331491713,0.238095238,0.127071823,0.091269841,7.501158452,9,-5.562095316,71,0.281746032,88,0.349206349
592206,"Castellanos, Nick",1144,0.906497623,809,71.8721101,0.228146853,0.332509271,0.23513986,0.123609394,0.087412587,7.581908191,12,-19.1474813,335,0.292832168,413,0.361013986
666397,"Julien, Edouard",411,0.905286344,291,71.85985929,0.170316302,0.281786942,0.199513382,0.127147766,0.090024331,7.09757219,10,-17.80076058,120,0.291970803,136,0.330900243
669016,"Marsh, Brandon",700,0.903225806,522,71.85775466,0.148571429,0.333333333,0.248571429,0.151340996,0.112857143,7.200098443,4,-5.004955133,178,0.254285714,243,0.347142857
658668,"Olivares, Edward",304,0.899408284,233,71.83053553,0.233552632,0.287553648,0.220394737,0.141630901,0.108552632,7.305078717,4,-11.62198121,71,0.233552632,118,0.388157895
694377,"Yorke, Nick",67,0.893333333,44,71.83030522,0.328358209,0.295454545,0.194029851,0.159090909,0.104477612,7.175025224,1,-3.861964972,23,0.343283582,20,0.298507463
668901,"Vientos, Mark",761,0.909199522,512,71.8247199,0.20630749,0.35546875,0.239159001,0.193359375,0.130091984,7.57273477,18,4.969902857,249,0.327201051,253,0.332457293
700932,"Manzardo, Kyle",268,0.905405405,201,71.81512097,0.130597015,0.343283582,0.257462687,0.139303483,0.104477612,7.629566194,4,-6.213617245,67,0.25,101,0.376865672
641584,"Fraley, Jake",661,0.903005464,528,71.80723451,0.199697428,0.257575758,0.205748865,0.071969697,0.057488654,7.076663011,1,-22.30302779,133,0.201210287,251,0.379727685
542932,"Berti, Jon",92,0.901960784,75,71.78364685,0.195652174,0.32,0.260869565,0.066666667,0.054347826,7.461981739,0,-1.316386261,17,0.184782609,45,0.489130435
650559,"De La Cruz, Bryan",1074,0.902521008,781,71.7777621,0.198324022,0.326504481,0.237430168,0.126760563,0.092178771,7.693105475,20,-23.18656911,293,0.272811918,374,0.348230912
467793,"Santana, Carlos",892,0.905583756,698,71.76066922,0.193946188,0.361031519,0.282511211,0.136103152,0.106502242,7.572571502,8,-27.70837027,194,0.217488789,373,0.418161435
543309,"Higashioka, Kyle",422,0.901709402,328,71.75526777,0.170616114,0.31402439,0.244075829,0.137195122,0.106635071,7.332946303,12,-1.383951065,94,0.222748815,156,0.369668246
672820,"Sosa, Lenyn",642,0.902953586,520,71.74981363,0.169781931,0.332692308,0.269470405,0.125,0.101246106,7.364401184,6,-17.33262887,122,0.190031153,259,0.403426791
668731,"Baddoo, Akil",132,0.897959184,91,71.74208841,0.295454545,0.362637363,0.25,0.175824176,0.121212121,7.516482121,6,-7.39740125,41,0.310606061,46,0.348484848
665506,"Pache, Cristian",305,0.90504451,210,71.7386541,0.150819672,0.280952381,0.193442623,0.123809524,0.085245902,7.378948262,7,-13.29073527,95,0.31147541,85,0.278688525
623912,"Ramírez, Harold",392,0.899082569,277,71.73566334,0.283163265,0.36101083,0.255102041,0.115523466,0.081632653,7.261084133,5,-10.51551676,115,0.293367347,158,0.403061224
621020,"Swanson, Dansby",991,0.90419708,725,71.73441603,0.12815338,0.333793103,0.24419778,0.154482759,0.113017154,7.440274178,22,-23.03117087,266,0.268415742,354,0.357214934
668709,"Bleday, JJ",961,0.902347418,728,71.72774491,0.165452653,0.350274725,0.265348595,0.15521978,0.117585848,7.284254246,24,-20.6475728,233,0.242455775,397,0.413111342
671289,"Freeman, Tyler",524,0.903448276,444,71.72333607,0.173664122,0.36036036,0.305343511,0.137387387,0.116412214,7.184873302,5,-23.4632311,80,0.152671756,243,0.463740458
663898,"Rodgers, Brendan",802,0.901123596,612,71.72187433,0.251870324,0.315359477,0.240648379,0.14379085,0.109725686,7.142056933,26,-7.296323241,190,0.236907731,301,0.375311721
686469,"Pasquantino, Vinnie",872,0.912133891,754,71.71445358,0.198394495,0.371352785,0.321100917,0.163129973,0.141055046,7.400608096,10,-6.037720749,118,0.135321101,391,0.448394495
657041,"Thomas, Lane",774,0.902097902,615,71.69038631,0.169250646,0.326829268,0.259689922,0.152845528,0.121447028,6.758526589,19,-7.91500705,159,0.205426357,310,0.400516796
595777,"Profar, Jurickson",974,0.903525046,815,71.68492277,0.226899384,0.32392638,0.271047228,0.128834356,0.107802875,7.345409045,12,-18.98904301,159,0.163244353,364,0.373716632
663697,"India, Jonathan",830,0.904139434,683,71.6742844,0.221686747,0.307467057,0.253012048,0.124450952,0.102409639,7.168758614,25,-19.20236617,147,0.177108434,341,0.410843373
682641,"Matos, Luis",251,0.902877698,214,71.66611749,0.183266932,0.299065421,0.25498008,0.121495327,0.103585657,7.19058753,2,-4.36882226,37,0.147410359,109,0.434262948
571771,"Hernández, Enrique",623,0.910818713,486,71.65731624,0.194221509,0.339506173,0.264847512,0.115226337,0.08988764,7.370935586,6,-14.14401477,137,0.219903692,250,0.401284109
671277,"García Jr., Luis",810,0.902004454,644,71.65533961,0.227160494,0.352484472,0.280246914,0.161490683,0.128395062,7.287475963,10,-5.28226064,166,0.204938272,354,0.437037037
693307,"Dingler, Dillon",162,0.905027933,118,71.63573654,0.104938272,0.313559322,0.228395062,0.169491525,0.12345679,7.630500864,1,-6.307770591,44,0.271604938,49,0.302469136
680869,"Gelof, Zack",896,0.904137235,583,71.62430864,0.1171875,0.303602058,0.197544643,0.120068611,0.078125,7.32726442,23,-27.92450371,313,0.349330357,285,0.318080357
607208,"Turner, Trea",905,0.904095904,680,71.60324073,0.171270718,0.341176471,0.256353591,0.133823529,0.100552486,7.589410055,15,-4.32598523,225,0.248618785,349,0.385635359
669477,"Schmitt, Casey",167,0.897849462,130,71.59360216,0.251497006,0.361538462,0.281437126,0.138461538,0.107784431,7.516556108,5,0.607769957,37,0.221556886,76,0.45508982
609280,"Andujar, Miguel",523,0.901724138,449,71.57261446,0.221797323,0.309576837,0.265774379,0.115812918,0.099426386,7.636982333,8,-7.862550828,74,0.141491396,238,0.455066922
668715,"Steer, Spencer",990,0.9,778,71.56088759,0.136363636,0.325192802,0.255555556,0.127249357,0.1,7.368125131,21,-21.49427668,212,0.214141414,388,0.391919192
676632,"Madris, Bligh",122,0.910447761,86,71.55963697,0.12295082,0.348837209,0.245901639,0.11627907,0.081967213,7.466795656,1,-4.462404282,36,0.295081967,43,0.352459016
668804,"Reynolds, Bryan",1094,0.901896125,798,71.55114393,0.170932358,0.365914787,0.26691042,0.174185464,0.127056673,6.843877258,31,-9.845353884,296,0.270566728,413,0.377513711
621466,"Stewart, DJ",255,0.901060071,180,71.5474489,0.192156863,0.35,0.247058824,0.161111111,0.11372549,7.127616235,2,-12.16868477,75,0.294117647,96,0.376470588
608070,"Ramírez, José",1135,0.900793651,991,71.54437454,0.188546256,0.325933401,0.284581498,0.142280525,0.124229075,7.269964687,17,4.154530122,144,0.126872247,485,0.427312775
681481,"Carpenter, Kerry",469,0.900191939,339,71.51227797,0.144989339,0.342182891,0.247334755,0.162241888,0.117270789,7.508144776,9,4.688445215,130,0.277185501,165,0.351812367
444482,"Peralta, David",446,0.897384306,329,71.445843,0.192825112,0.331306991,0.244394619,0.130699088,0.096412556,7.186711659,17,-7.747138367,117,0.262331839,164,0.367713004
620443,"Torrens, Luis",201,0.909502262,161,71.43888512,0.104477612,0.322981366,0.258706468,0.111801242,0.089552239,7.313758458,2,-5.188287526,40,0.199004975,77,0.383084577
686676,"Lee, Korey",733,0.903822441,471,71.42284463,0.140518417,0.3014862,0.19372442,0.142250531,0.091405184,7.208018595,16,-23.93968175,262,0.357435198,231,0.315143247
518595,"d'Arnaud, Travis",535,0.905245347,363,71.40220294,0.207476636,0.311294766,0.211214953,0.137741047,0.093457944,7.770575495,6,-13.16171332,172,0.321495327,172,0.321495327
700250,"Rice, Ben",295,0.902140673,230,71.39135525,0.145762712,0.3,0.233898305,0.104347826,0.081355932,7.406383627,5,-10.06546953,65,0.220338983,101,0.342372881
596146,"Kepler, Max",675,0.901201602,526,71.36547067,0.194074074,0.328897338,0.256296296,0.136882129,0.106666667,7.449934385,15,-22.46735354,149,0.220740741,263,0.38962963
687597,"Beck, Jordan",309,0.903508772,208,71.36237829,0.145631068,0.274038462,0.184466019,0.110576923,0.074433657,7.659773074,6,-11.05214312,101,0.326860841,97,0.313915858
608324,"Bregman, Alex",906,0.904191617,806,71.33473929,0.119205298,0.378411911,0.336644592,0.132754342,0.118101545,7.006856071,7,-3.241456733,100,0.110375276,446,0.492273731
663743,"Fortes, Nick",449,0.905241935,388,71.32383706,0.19376392,0.31185567,0.269487751,0.100515464,0.086859688,7.108371626,4,-18.27965532,61,0.135857461,227,0.505567929
678662,"Tovar, Ezequiel",1285,0.904929577,876,71.31665061,0.189105058,0.305936073,0.208560311,0.117579909,0.080155642,7.545631735,17,-4.912896806,409,0.318287938,405,0.315175097
571970,"Muncy, Max",349,0.913612565,245,71.30055671,0.148997135,0.334693878,0.23495702,0.142857143,0.100286533,7.181190315,4,-9.260153769,104,0.297994269,121,0.346704871
691182,"Amador, Adael",61,0.910447761,50,71.2967982,0.196721311,0.28,0.229508197,0.06,0.049180328,7.497717869,3,-3.185845724,11,0.180327869,25,0.409836066
642020,"Robinson, Chuckie",147,0.901840491,105,71.29541374,0.163265306,0.20952381,0.149659864,0.057142857,0.040816327,6.860006463,4,-11.94859027,42,0.285714286,48,0.326530612
672275,"Bailey, Patrick",726,0.905236908,564,71.29382642,0.132231405,0.361702128,0.280991736,0.156028369,0.121212121,7.279011102,9,-26.76842068,162,0.223140496,275,0.378787879
679032,"Rojas, Johan",514,0.898601399,399,71.29030339,0.214007782,0.325814536,0.252918288,0.127819549,0.09922179,7.247804183,12,-9.230121398,115,0.223735409,227,0.441634241
690993,"Keith, Colt",838,0.901075269,656,71.28796853,0.143198091,0.353658537,0.276849642,0.129573171,0.101431981,6.664368413,14,-11.5745986,182,0.217183771,363,0.433174224
687952,"Encarnacion-Strand, Christian",167,0.907608696,127,71.27143305,0.155688623,0.291338583,0.221556886,0.125984252,0.095808383,7.24925006,1,-9.801616734,40,0.239520958,59,0.353293413
